date,hour,minute,second,pvpwr,Cluster
8/2/2022,8,35,32.93721558,19.25,1
8/2/2022,8,35,47.92303489,19.53,1
8/2/2022,8,36,1.959195991,19.8,2
8/2/2022,8,36,16.95054566,19.53,2
8/2/2022,8,36,31.98105364,18.98,1
8/2/2022,8,36,46.97214575,19.53,1
8/2/2022,8,37,2.038987288,19.25,2
8/2/2022,8,37,17.06386402,19.27,2
8/2/2022,8,37,32.0466811,19.26,1
8/2/2022,8,37,47.06079301,19.27,1
8/2/2022,8,38,2.117744226,19.27,2
8/2/2022,8,38,17.10828267,19.54,2
8/2/2022,8,38,32.1192972,19.27,1
8/2/2022,8,38,47.12182856,19.54,1
8/2/2022,8,39,2.190471634,19.54,2
8/2/2022,8,39,17.20000605,19.27,2
8/2/2022,8,39,32.22392986,19.54,1
8/2/2022,8,39,47.21514722,19.27,1
8/2/2022,8,40,2.265981465,19.55,2
8/2/2022,8,40,17.26047911,19.82,2
8/2/2022,8,40,32.2486375,19.82,1
8/2/2022,8,40,47.24943739,19.82,1
8/2/2022,8,41,2.682346356,19.54,2
8/2/2022,8,41,17.68795724,19.56,2
8/2/2022,8,41,32.67928827,19.84,1
8/2/2022,8,41,47.67143634,20.11,1
8/2/2022,8,42,2.711640677,19.56,2
8/2/2022,8,42,17.72209668,19.56,2
8/2/2022,8,42,32.6900658,19.85,1
8/2/2022,8,42,47.71923777,20.12,1
8/2/2022,8,43,2.792674117,19.85,2
8/2/2022,8,43,17.82196132,20.12,2
8/2/2022,8,43,32.80135761,19.85,1
8/2/2022,8,43,47.82521017,20.12,1
8/2/2022,8,44,2.87982402,20.12,2
8/2/2022,8,44,17.90899147,20.13,2
8/2/2022,8,44,32.92581647,20.4,1
8/2/2022,8,44,47.91724884,20.67,1
8/2/2022,8,45,2.022407548,20.67,2
8/2/2022,8,45,16.99064321,20.67,2
8/2/2022,8,45,31.99847886,20.69,1
8/2/2022,8,45,46.97776074,20.96,1
8/2/2022,8,46,2.022598037,20.7,2
8/2/2022,8,46,17.0274752,20.97,2
8/2/2022,8,46,32.0107532,20.99,1
8/2/2022,8,46,46.99149188,21.26,1
8/2/2022,8,47,2.125881767,21.54,2
8/2/2022,8,47,17.13150719,20.15,2
8/2/2022,8,47,32.13856197,20.7,1
8/2/2022,8,47,47.11238049,20.96,1
8/2/2022,8,48,2.638091127,21.25,2
8/2/2022,8,48,17.68109219,20.72,2
8/2/2022,8,48,32.65328564,20.43,1
8/2/2022,8,48,47.65668472,20.71,1
8/2/2022,8,49,2.699468465,19.86,2
8/2/2022,8,49,17.72337613,20.15,2
8/2/2022,8,49,32.70523201,20.43,1
8/2/2022,8,49,47.67987171,20.43,1
8/2/2022,8,50,2.764564788,20.71,2
8/2/2022,8,50,17.77967039,18.49,2
8/2/2022,8,50,32.76099217,18.75,1
8/2/2022,8,50,47.75503694,18.76,1
8/2/2022,8,51,2.779422615,19.29,2
8/2/2022,8,51,17.79274292,19.85,2
8/2/2022,8,51,32.77797641,19.86,1
8/2/2022,8,51,47.80075252,20.15,1
8/2/2022,8,52,2.832327,20.42,2
8/2/2022,8,52,17.85884984,20.16,2
8/2/2022,8,52,32.82096279,20.72,1
8/2/2022,8,52,47.8596487,20.99,1
8/2/2022,8,53,2.915506175,20.99,2
8/2/2022,8,53,17.93059669,19.88,2
8/2/2022,8,53,32.9171093,20.16,1
8/2/2022,8,53,47.93293687,19.05,1
8/2/2022,8,54,1.966534503,19.59,2
8/2/2022,8,54,16.95921739,19.58,2
8/2/2022,8,54,31.95696677,20.14,1
8/2/2022,8,54,46.97231784,20.15,1
8/2/2022,8,55,2.047173531,20.43,2
8/2/2022,8,55,17.04319971,20.7,2
8/2/2022,8,55,32.0757012,20.7,1
8/2/2022,8,55,47.02485746,20.98,1
8/2/2022,8,56,2.604213192,19.87,2
8/2/2022,8,56,17.64475728,20.43,2
8/2/2022,8,56,32.64184251,20.69,1
8/2/2022,8,56,47.6339125,20.7,1
8/2/2022,8,57,2.68621912,20.43,2
8/2/2022,8,57,17.6962123,20.71,2
8/2/2022,8,57,32.67657282,20.71,1
8/2/2022,8,57,47.6984089,19.88,1
8/2/2022,8,58,2.791466548,19.88,2
8/2/2022,8,58,17.80562331,20.16,2
8/2/2022,8,58,32.79045091,19.6,1
8/2/2022,8,58,47.79517036,19.6,1
8/2/2022,8,59,2.839511135,19.87,2
8/2/2022,8,59,17.86175663,19.86,2
8/2/2022,8,59,32.83666507,19.85,1
8/2/2022,8,59,47.85211678,19.31,1
8/2/2022,9,0,2.916526119,19.59,2
8/2/2022,9,0,17.91291125,19.87,2
8/2/2022,9,0,32.93674698,20.43,1
8/2/2022,9,0,47.89090361,20.7,1
8/2/2022,9,1,1.959501501,20.67,2
8/2/2022,9,1,16.95086875,20.7,2
8/2/2022,9,1,31.95610737,20.43,1
8/2/2022,9,1,46.96716632,19.87,1
8/2/2022,9,2,2.019687665,19.87,2
8/2/2022,9,2,17.01225651,19.85,2
8/2/2022,9,2,32.0207058,19.59,1
8/2/2022,9,2,47.01326348,19.87,1
8/2/2022,9,3,2.052805738,19.59,2
8/2/2022,9,3,17.06804187,19.58,2
8/2/2022,9,3,32.07417039,19.31,1
8/2/2022,9,3,47.04672753,19.58,1
8/2/2022,9,4,2.078805335,19.03,2
8/2/2022,9,4,17.10113594,19.03,2
8/2/2022,9,4,32.12771674,18.75,1
8/2/2022,9,4,47.09070643,19.29,1
8/2/2022,9,5,2.162582219,19.02,2
8/2/2022,9,5,17.14280716,19.01,2
8/2/2022,9,5,32.16824316,19.02,1
8/2/2022,9,5,47.12305412,19.02,1
8/2/2022,9,6,2.201084876,19.3,2
8/2/2022,9,6,17.21373675,19.0,2
8/2/2022,9,6,32.21012098,18.72,1
8/2/2022,9,6,47.2547841,19.0,1
8/2/2022,9,7,2.484337565,18.73,2
8/2/2022,9,7,17.59266101,18.45,2
8/2/2022,9,7,32.52343885,18.45,1
8/2/2022,9,7,47.49540678,18.45,1
8/2/2022,9,8,2.607602626,18.16,2
8/2/2022,9,8,17.62375788,18.16,2
8/2/2022,9,8,32.64869558,17.88,1
8/2/2022,9,8,47.61369273,17.88,1
8/2/2022,9,9,2.648709303,17.58,2
8/2/2022,9,9,17.71367942,17.32,2
8/2/2022,9,9,32.67592565,17.04,1
8/2/2022,9,9,47.65868564,16.75,1
8/2/2022,9,10,2.728326749,17.03,2
8/2/2022,9,10,17.72087273,16.47,2
8/2/2022,9,10,32.73260909,18.94,1
8/2/2022,9,10,47.70623725,19.23,1
8/2/2022,9,11,2.789200379,19.51,2
8/2/2022,9,11,17.79528039,19.24,2
8/2/2022,9,11,32.7654901,19.24,1
8/2/2022,9,11,47.77339479,18.97,1
8/2/2022,9,12,2.843620675,19.53,2
8/2/2022,9,12,17.85249531,18.98,2
8/2/2022,9,12,32.83730069,18.98,1
8/2/2022,9,12,47.85599159,18.98,1
8/2/2022,9,13,2.94583547,19.25,2
8/2/2022,9,13,17.9774141,19.25,2
8/2/2022,9,13,32.98574644,18.7,1
8/2/2022,9,13,47.96032699,19.25,1
8/2/2022,9,14,2.036657527,19.25,2
8/2/2022,9,14,17.05704198,19.25,2
8/2/2022,9,14,32.04135242,19.53,1
8/2/2022,9,14,47.02446446,19.53,1
8/2/2022,9,15,2.230310552,19.8,2
8/2/2022,9,15,17.21137498,20.06,2
8/2/2022,9,15,32.20736095,19.8,1
8/2/2022,9,15,47.240003,20.32,1
8/2/2022,9,16,2.30114717,19.53,2
8/2/2022,9,16,17.29338119,19.81,2
8/2/2022,9,16,32.32624797,19.81,1
8/2/2022,9,16,47.30335406,20.08,1
8/2/2022,9,17,2.383002359,19.26,2
8/2/2022,9,17,17.39314356,19.27,2
8/2/2022,9,17,32.41433437,18.72,1
8/2/2022,9,17,47.37932091,19.0,1
8/2/2022,9,18,2.43732318,18.72,2
8/2/2022,9,18,17.44585268,18.99,2
8/2/2022,9,18,32.44066597,18.71,1
8/2/2022,9,18,47.43600017,18.41,1
8/2/2022,9,19,2.523802251,18.41,2
8/2/2022,9,19,17.6434345,18.14,2
8/2/2022,9,19,32.54530063,17.6,1
8/2/2022,9,19,47.51720378,17.59,1
8/2/2022,9,20,2.589450796,17.84,2
8/2/2022,9,20,17.58123778,17.85,2
8/2/2022,9,20,32.60795777,17.85,1
8/2/2022,9,20,47.56894942,17.3,1
8/2/2022,9,21,2.590777325,18.67,2
8/2/2022,9,21,17.60867523,17.84,2
8/2/2022,9,21,32.63988991,18.4,1
8/2/2022,9,21,47.63848754,18.13,1
8/2/2022,9,22,2.697956194,18.4,2
8/2/2022,9,22,17.73545107,18.4,2
8/2/2022,9,22,32.67182309,18.4,1
8/2/2022,9,22,47.68772391,18.69,1
8/2/2022,9,23,2.761053317,18.41,2
8/2/2022,9,23,17.77088583,18.69,2
8/2/2022,9,23,32.74658998,18.96,1
8/2/2022,9,23,47.76532056,18.7,1
8/2/2022,9,24,2.839992846,19.23,2
8/2/2022,9,24,17.84846319,19.25,2
8/2/2022,9,24,32.84036289,18.98,1
8/2/2022,9,24,47.83113115,18.98,1
8/2/2022,9,25,2.103355034,19.25,2
8/2/2022,9,25,17.1041334,19.25,2
8/2/2022,9,25,32.08865116,18.98,1
8/2/2022,9,25,47.07805222,18.71,1
8/2/2022,9,26,2.126780127,18.98,2
8/2/2022,9,26,17.13963801,18.99,2
8/2/2022,9,26,32.15305474,19.0,1
8/2/2022,9,26,47.11513279,19.27,1
8/2/2022,9,27,2.164393674,18.72,2
8/2/2022,9,27,17.19659232,18.72,2
8/2/2022,9,27,32.18987323,18.72,1
8/2/2022,9,27,47.16055916,18.72,1
8/2/2022,9,28,2.237451877,19.28,2
8/2/2022,9,28,17.26113525,19.0,2
8/2/2022,9,28,32.23551013,19.28,1
8/2/2022,9,28,47.23184749,19.83,1
8/2/2022,9,29,2.311648583,19.83,2
8/2/2022,9,29,17.33511511,19.28,2
8/2/2022,9,29,32.30643598,19.56,1
8/2/2022,9,29,47.27778105,19.84,1
8/2/2022,9,30,2.354379523,19.85,2
8/2/2022,9,30,17.40548953,20.68,2
8/2/2022,9,30,32.31816484,20.4,1
8/2/2022,9,30,47.31362734,20.7,1
8/2/2022,9,31,2.473678766,20.99,2
8/2/2022,9,31,17.4839749,20.99,2
8/2/2022,9,31,32.46022226,19.87,1
8/2/2022,9,31,47.4772252,20.42,1
8/2/2022,9,32,2.53532504,20.71,2
8/2/2022,9,32,17.55407073,19.88,2
8/2/2022,9,32,32.55697034,19.9,1
8/2/2022,9,32,47.53064495,19.32,1
8/2/2022,9,33,2.577510231,19.32,2
8/2/2022,9,33,17.60437104,19.31,2
8/2/2022,9,33,32.57830574,19.32,1
8/2/2022,9,33,47.55427651,19.61,1
8/2/2022,9,34,2.601519563,19.61,2
8/2/2022,9,34,17.61437619,19.88,2
8/2/2022,9,34,32.60835141,19.61,1
8/2/2022,9,34,47.62013379,19.61,1
8/2/2022,9,35,2.701723894,19.88,2
8/2/2022,9,35,17.69944612,19.61,2
8/2/2022,9,35,32.71992728,19.61,1
8/2/2022,9,35,47.68157962,19.88,1
8/2/2022,9,36,2.740086306,19.87,2
8/2/2022,9,36,17.74877841,19.87,2
8/2/2022,9,36,32.74528328,20.16,1
8/2/2022,9,36,47.7505669,18.78,1
8/2/2022,9,37,2.797765158,20.43,2
8/2/2022,9,37,17.82193432,19.05,2
8/2/2022,9,37,32.8013369,19.87,1
8/2/2022,9,37,47.80311648,20.16,1
8/2/2022,9,38,2.877098346,19.05,2
8/2/2022,9,38,17.88688104,18.2,2
8/2/2022,9,38,32.86797942,18.74,1
8/2/2022,9,38,47.90729276,18.74,1
8/2/2022,9,39,3.029239389,19.02,2
8/2/2022,9,39,17.95844107,19.03,2
8/2/2022,9,39,32.948805,19.85,1
8/2/2022,9,39,47.93985826,20.97,1
8/2/2022,9,40,2.035605754,20.14,2
8/2/2022,9,40,17.00502642,19.32,2
8/2/2022,9,40,32.01695793,18.76,1
8/2/2022,9,40,47.02997446,18.74,1
8/2/2022,9,41,2.093664191,18.2,2
8/2/2022,9,41,17.11981251,17.92,2
8/2/2022,9,41,32.09740832,17.92,1
8/2/2022,9,41,47.1127453,17.63,1
8/2/2022,9,42,2.13460185,17.62,2
8/2/2022,9,42,17.17596766,17.61,2
8/2/2022,9,42,32.14656059,17.32,1
8/2/2022,9,42,47.16275229,16.76,1
8/2/2022,9,43,2.193227247,16.78,2
8/2/2022,9,43,17.20998762,16.49,2
8/2/2022,9,43,32.18596576,15.94,1
8/2/2022,9,43,47.20545559,15.64,1
8/2/2022,9,44,2.248242979,15.09,2
8/2/2022,9,44,17.26317398,17.58,2
8/2/2022,9,44,32.26050645,16.75,1
8/2/2022,9,44,47.2994333,15.65,1
8/2/2022,9,45,2.378731909,15.09,2
8/2/2022,9,45,17.38757709,18.12,2
8/2/2022,9,45,32.38390001,17.02,1
8/2/2022,9,45,47.37923586,16.47,1
8/2/2022,9,46,2.421328392,15.64,2
8/2/2022,9,46,17.47514973,17.82,2
8/2/2022,9,46,32.46791525,18.39,1
8/2/2022,9,46,47.43924297,18.13,1
8/2/2022,9,47,2.483622989,19.22,2
8/2/2022,9,47,17.59505262,18.68,2
8/2/2022,9,47,32.48726992,18.13,1
8/2/2022,9,47,47.50516928,17.85,1
8/2/2022,9,48,2.543111044,17.03,2
8/2/2022,9,48,17.56070209,17.3,2
8/2/2022,9,48,32.54302693,18.39,1
8/2/2022,9,48,47.54796529,18.13,1
8/2/2022,9,49,2.630459001,17.84,2
8/2/2022,9,49,17.61114061,17.58,2
8/2/2022,9,49,32.59815485,17.58,1
8/2/2022,9,49,47.62223965,17.31,1
8/2/2022,9,50,2.706592093,17.03,2
8/2/2022,9,50,17.72152884,17.85,2
8/2/2022,9,50,32.70672847,18.12,1
8/2/2022,9,50,47.67035002,17.84,1
8/2/2022,9,51,2.70656068,17.57,2
8/2/2022,9,51,17.73393133,17.29,2
8/2/2022,9,51,32.73367807,17.29,1
8/2/2022,9,51,47.73467525,17.03,1
8/2/2022,9,52,2.789186064,18.39,2
8/2/2022,9,52,17.8170573,18.13,2
8/2/2022,9,52,32.78885968,18.13,1
8/2/2022,9,52,47.82462666,18.4,1
8/2/2022,9,53,2.869798532,18.4,2
8/2/2022,9,53,17.86598858,18.41,2
8/2/2022,9,53,32.88994564,18.13,1
8/2/2022,9,53,47.87678781,17.86,1
8/2/2022,9,54,2.937665973,17.86,2
8/2/2022,9,54,17.93899232,18.13,2
8/2/2022,9,54,32.93826619,17.85,1
8/2/2022,9,54,47.96319019,17.57,1
8/2/2022,9,55,2.039029752,17.86,2
8/2/2022,9,55,17.03066784,17.58,2
8/2/2022,9,55,32.06312956,17.86,1
8/2/2022,9,55,47.05155485,17.58,1
8/2/2022,9,56,2.117795264,17.58,2
8/2/2022,9,56,17.14013411,17.57,2
8/2/2022,9,56,32.09648045,17.57,1
8/2/2022,9,56,47.10519455,18.37,1
8/2/2022,9,57,2.253089231,17.84,2
8/2/2022,9,57,17.30202838,18.12,2
8/2/2022,9,57,32.23744584,18.39,1
8/2/2022,9,57,47.30219711,17.85,1
8/2/2022,9,58,2.338336513,17.86,2
8/2/2022,9,58,17.35821083,17.85,2
8/2/2022,9,58,32.34565432,17.86,1
8/2/2022,9,58,47.34215737,17.85,1
8/2/2022,9,59,2.410193877,17.56,2
8/2/2022,9,59,17.52529385,17.3,2
8/2/2022,9,59,32.40651613,17.02,1
8/2/2022,9,59,47.42543106,16.75,1
8/2/2022,10,0,2.506986631,16.47,2
8/2/2022,10,0,17.4917306,16.18,2
8/2/2022,10,0,32.4899581,16.19,1
8/2/2022,10,0,47.46121173,16.45,1
8/2/2022,10,1,2.506465215,16.18,2
8/2/2022,10,1,17.5869206,15.62,2
8/2/2022,10,1,32.51318123,15.07,1
8/2/2022,10,1,47.51562087,14.52,1
8/2/2022,10,2,2.565998569,14.51,2
8/2/2022,10,2,17.57353743,14.51,2
8/2/2022,10,2,32.56149694,13.95,1
8/2/2022,10,2,47.58162764,13.67,1
8/2/2022,10,3,2.707593674,13.39,2
8/2/2022,10,3,17.7287904,13.1,2
8/2/2022,10,3,32.72659189,13.1,1
8/2/2022,10,3,47.71937408,12.83,1
8/2/2022,10,4,2.374407963,11.99,2
8/2/2022,10,4,17.46248128,12.27,2
8/2/2022,10,4,32.39421311,11.99,1
8/2/2022,10,4,47.45927929,11.71,1
8/2/2022,10,5,2.529029224,11.44,2
8/2/2022,10,5,17.537318,11.15,2
8/2/2022,10,5,32.5351883,11.41,1
8/2/2022,10,5,47.51851223,11.15,1
8/2/2022,10,6,2.648848463,10.87,2
8/2/2022,10,6,17.64643149,10.87,2
8/2/2022,10,6,32.64623296,10.59,1
8/2/2022,10,6,47.6359144,10.31,1
8/2/2022,10,7,2.68666944,10.31,2
8/2/2022,10,7,17.70934733,10.3,2
8/2/2022,10,7,32.67012275,10.02,1
8/2/2022,10,7,47.69038482,10.29,1
8/2/2022,10,8,2.740120365,9.75,2
8/2/2022,10,8,17.76324538,10.01,2
8/2/2022,10,8,32.75805539,10.55,1
8/2/2022,10,8,47.74692317,9.73,1
8/2/2022,10,9,2.777674799,10.0,2
8/2/2022,10,9,17.75770331,9.72,2
8/2/2022,10,9,32.77509546,9.72,1
8/2/2022,10,9,47.74760652,9.72,1
8/2/2022,10,10,2.932931452,9.72,2
8/2/2022,10,10,17.93798476,9.71,2
8/2/2022,10,10,32.95592866,6.73,1
8/2/2022,10,10,47.91161888,9.16,1
8/2/2022,10,11,2.949986501,9.96,2
8/2/2022,10,11,17.96419188,9.42,2
8/2/2022,10,11,32.944354,9.69,1
8/2/2022,10,11,47.95651509,9.69,1
8/2/2022,10,12,2.034016191,9.68,2
8/2/2022,10,12,17.06244383,9.68,2
8/2/2022,10,12,32.02169725,9.4,1
8/2/2022,10,12,47.0111246,9.13,1
8/2/2022,10,13,2.080356995,9.39,2
8/2/2022,10,13,17.0973356,9.66,2
8/2/2022,10,13,32.07940993,9.39,1
8/2/2022,10,13,47.05556192,9.65,1
8/2/2022,10,14,2.098718604,9.11,2
8/2/2022,10,14,17.11415904,8.84,2
8/2/2022,10,14,32.0959264,9.38,1
8/2/2022,10,14,47.11937531,9.1,1
8/2/2022,10,15,2.171175523,8.84,2
8/2/2022,10,15,17.17023482,9.37,2
8/2/2022,10,15,32.15294908,9.36,1
8/2/2022,10,15,47.17751457,8.82,1
8/2/2022,10,16,2.197134126,9.36,2
8/2/2022,10,16,17.24644317,8.82,2
8/2/2022,10,16,32.19016928,8.82,1
8/2/2022,10,16,47.2200868,9.08,1
8/2/2022,10,17,2.275294528,8.81,2
8/2/2022,10,17,17.27125271,8.54,2
8/2/2022,10,17,32.28769103,8.27,1
8/2/2022,10,17,47.36696854,8.54,1
8/2/2022,10,18,2.393410243,8.27,2
8/2/2022,10,18,17.41615862,8.53,2
8/2/2022,10,18,32.43463695,8.26,1
8/2/2022,10,18,47.40008678,7.72,1
8/2/2022,10,19,2.434006319,8.25,2
8/2/2022,10,19,17.44816762,7.98,2
8/2/2022,10,19,32.46367384,8.25,1
8/2/2022,10,19,47.44015622,7.97,1
8/2/2022,10,20,2.506174623,7.97,2
8/2/2022,10,20,17.5176216,7.97,2
8/2/2022,10,20,32.50154466,7.97,1
8/2/2022,10,20,47.56436977,7.69,1
8/2/2022,10,21,2.601338506,7.43,2
8/2/2022,10,21,17.62666473,7.69,2
8/2/2022,10,21,32.60425257,7.42,1
8/2/2022,10,21,47.60041468,7.42,1
8/2/2022,10,22,2.636945325,7.68,2
8/2/2022,10,22,17.66528349,7.41,2
8/2/2022,10,22,32.6410687,7.68,1
8/2/2022,10,22,47.6371311,7.41,1
8/2/2022,10,23,2.710767467,7.67,2
8/2/2022,10,23,17.72422451,7.67,2
8/2/2022,10,23,32.70439366,7.14,1
8/2/2022,10,23,47.74356066,7.13,1
8/2/2022,10,24,2.783810328,7.4,2
8/2/2022,10,24,17.8170134,7.4,2
8/2/2022,10,24,32.80497548,7.38,1
8/2/2022,10,24,47.81848318,7.13,1
8/2/2022,10,25,2.862851579,7.38,2
8/2/2022,10,25,17.86903647,7.38,2
8/2/2022,10,25,32.89033538,7.38,1
8/2/2022,10,25,47.87795325,7.11,1
8/2/2022,10,26,2.936471543,6.84,2
8/2/2022,10,26,17.98059438,7.11,2
8/2/2022,10,26,32.94587508,7.11,1
8/2/2022,10,26,47.98339305,6.84,1
8/2/2022,10,27,2.003091716,7.1,2
8/2/2022,10,27,17.03094912,7.1,2
8/2/2022,10,27,31.99708722,6.83,1
8/2/2022,10,27,47.01704771,6.3,1
8/2/2022,10,28,2.787168593,6.83,2
8/2/2022,10,28,17.81625277,6.83,2
8/2/2022,10,28,32.79816063,6.3,1
8/2/2022,10,28,47.79407182,6.3,1
8/2/2022,10,29,2.835658627,6.03,2
8/2/2022,10,29,17.85399783,6.29,2
8/2/2022,10,29,32.83139505,6.28,1
8/2/2022,10,29,47.85294704,6.02,1
8/2/2022,10,30,2.956068286,6.02,2
8/2/2022,10,30,17.96510642,6.02,2
8/2/2022,10,30,32.95212619,5.23,1
8/2/2022,10,30,47.91625564,5.75,1
8/2/2022,10,31,2.953817133,5.48,2
8/2/2022,10,31,17.96155112,5.22,2
8/2/2022,10,31,32.98539365,5.22,1
8/2/2022,10,31,47.946711,5.48,1
8/2/2022,10,32,2.169997161,5.22,2
8/2/2022,10,32,17.23347351,4.43,2
8/2/2022,10,32,32.21019135,4.43,1
8/2/2022,10,32,47.24549371,4.69,1
8/2/2022,10,33,2.277172276,4.43,2
8/2/2022,10,33,17.32304718,4.68,2
8/2/2022,10,33,32.26050873,4.94,1
8/2/2022,10,33,47.29006947,4.16,1
8/2/2022,10,34,2.933053341,4.68,2
8/2/2022,10,34,17.98325823,4.93,2
8/2/2022,10,34,32.96314471,4.16,1
8/2/2022,10,34,47.93642707,4.41,1
8/2/2022,10,35,2.025747148,4.41,2
8/2/2022,10,35,17.03037861,4.15,2
8/2/2022,10,35,32.04544045,4.15,1
8/2/2022,10,35,47.01979826,4.15,1
8/2/2022,10,36,2.08513333,3.88,2
8/2/2022,10,36,17.10023796,3.88,2
8/2/2022,10,36,32.07577792,3.36,1
8/2/2022,10,36,47.08946728,3.88,1
8/2/2022,10,37,2.142297991,3.36,2
8/2/2022,10,37,17.12225605,3.36,2
8/2/2022,10,37,32.16118836,3.88,1
8/2/2022,10,37,47.1210858,3.62,1
8/2/2022,10,38,2.155497356,3.62,2
8/2/2022,10,38,17.18136,3.36,2
8/2/2022,10,38,32.1680069,2.84,1
8/2/2022,10,38,47.21335993,3.35,1
8/2/2022,10,39,2.236451011,3.35,2
8/2/2022,10,39,17.33630271,2.84,2
8/2/2022,10,39,32.29249011,2.84,1
8/2/2022,10,39,47.28980065,2.58,1
8/2/2022,10,40,2.367614252,2.32,2
8/2/2022,10,40,17.35720304,2.58,2
8/2/2022,10,40,32.3499315,2.83,1
8/2/2022,10,40,47.33375964,3.09,1
8/2/2022,10,41,2.458192074,2.57,2
8/2/2022,10,41,17.48402401,2.06,2
8/2/2022,10,41,32.46620289,2.06,1
8/2/2022,10,41,47.44165851,1.8,1
8/2/2022,10,42,2.484109558,1.54,2
8/2/2022,10,42,17.62080884,1.28,2
8/2/2022,10,42,32.4828102,2.06,1
8/2/2022,10,42,47.52468604,1.03,1
8/2/2022,10,43,2.574699564,1.8,2
8/2/2022,10,43,17.58832303,1.54,2
8/2/2022,10,43,32.58110819,0.77,1
8/2/2022,10,43,47.5473107,1.54,1
8/2/2022,10,44,2.637824729,1.02,2
8/2/2022,10,44,17.68447886,1.28,2
8/2/2022,10,44,32.65594608,0.51,1
8/2/2022,10,44,47.63497561,1.54,1
8/2/2022,10,45,2.828531847,0.77,2
8/2/2022,10,45,17.84071479,0.77,2
8/2/2022,10,45,32.84047073,0.77,1
8/2/2022,10,45,47.80987086,0.25,1
8/2/2022,10,46,2.862861474,0.51,2
8/2/2022,10,46,17.90337228,0.25,2
8/2/2022,10,46,32.89407446,0.51,1
8/2/2022,10,46,47.87858343,0.77,1
8/2/2022,10,47,2.907751654,1.28,2
8/2/2022,10,47,17.93982343,0.51,2
8/2/2022,10,47,32.95657617,0.51,1
8/2/2022,10,47,47.91006253,0.25,1
8/2/2022,10,48,2.940963199,0.77,2
8/2/2022,10,48,17.99899253,0.0,2
8/2/2022,10,48,32.9731114,0.0,1
8/2/2022,10,48,47.94409338,0.0,1
8/2/2022,10,49,2.018665867,0.0,2
8/2/2022,10,49,17.03852367,0.51,2
8/2/2022,10,49,32.03356766,0.0,1
8/2/2022,10,49,47.00590817,0.0,1
8/2/2022,10,50,2.052434618,0.51,2
8/2/2022,10,50,17.08310877,0.0,2
8/2/2022,10,50,32.04327938,0.0,1
8/2/2022,10,50,47.03132645,0.0,1
8/2/2022,10,51,2.077727646,0.0,2
8/2/2022,10,51,17.08147323,0.25,2
8/2/2022,10,51,32.07570334,0.25,1
8/2/2022,10,51,47.07653323,0.0,1
8/2/2022,10,52,2.102410491,0.0,2
8/2/2022,10,52,17.12724928,0.25,2
8/2/2022,10,52,32.10529334,0.0,1
8/2/2022,10,52,47.1300434,0.0,1
8/2/2022,10,53,2.198224676,0.0,2
8/2/2022,10,53,17.24712217,0.0,2
8/2/2022,10,53,32.21101349,0.0,1
8/2/2022,10,53,47.24163181,0.0,1
8/2/2022,10,54,2.25798507,0.0,2
8/2/2022,10,54,17.34389164,0.0,2
8/2/2022,10,54,32.25379819,0.0,1
8/2/2022,10,54,47.27150342,0.0,1
8/2/2022,10,55,2.32959883,0.0,2
8/2/2022,10,55,17.30811319,0.0,2
8/2/2022,10,55,32.34544335,0.0,1
8/2/2022,10,55,47.31651469,0.0,1
8/2/2022,10,56,2.37626784,0.0,2
8/2/2022,10,56,17.39926174,0.0,2
8/2/2022,10,56,32.39953351,0.0,1
8/2/2022,10,56,47.43553258,0.0,1
8/2/2022,10,57,2.484896801,0.0,2
8/2/2022,10,57,17.51633504,0.0,2
8/2/2022,10,57,32.49627354,0.0,1
8/2/2022,10,57,47.51957315,0.0,1
8/2/2022,10,58,2.551261879,0.0,2
8/2/2022,10,58,17.57518589,0.0,2
8/2/2022,10,58,32.5564818,0.0,1
8/2/2022,10,58,47.55125606,0.0,1
8/2/2022,10,59,2.607520913,0.0,2
8/2/2022,10,59,17.62763578,0.0,2
8/2/2022,10,59,32.60439395,0.0,1
8/2/2022,10,59,47.64582531,0.0,1
